date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2017-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,29.16,4.25
2017-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,15.42,2.25
2017-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5.5,0.8
2017-10-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,miscellaneous food,Sugar,97,Pound,actual,Retail,BOB,2.98,0.43
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.51,0.074
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,65,9.48
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,7.84,1.14
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,154.15,22.48
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,Pound,actual,Retail,BOB,3.36,0.49
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Rice (carolina 2da),129,KG,actual,Retail,BOB,5.97,0.87
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (carolina, 1st)",587,KG,actual,Retail,BOB,7.2,1.05
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,285.1,41.58
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,221.92,32.37
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.3,0.77
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,159.5,23.26
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,165.6,24.15
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.7,0.1
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,24.74,3.61
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,441.25,64.35
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,11.34,1.65
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5,0.73
2017-10-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,5.14,0.75
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,10,1.46
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,"Potatoes (Irish, imilla)",128,Cuartilla,actual,Retail,BOB,9.25,1.35
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,6.31,0.92
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Rice (white),133,KG,actual,Retail,BOB,6.69,0.98
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.17,0.75
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.68,0.099
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,28.83,4.2
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,14.54,2.12
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,4.96,0.72
2017-10-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,5.96,0.87
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,92.5,13.48
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,10,1.46
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,200,29.15
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,5.92,0.86
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,6.42,0.94
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,210,30.61
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,180,26.24
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.25,0.77
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,188.6,27.49
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,210,30.61
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.65,0.095
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,17.75,2.59
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,506,73.76
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,12.08,1.76
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,4.79,0.7
2017-11-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,5.92,0.86
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.4,0.058
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,8.04,1.17
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,46.5,6.78
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,8,1.17
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,8,1.17
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.23,0.76
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.68,0.099
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,29.8,4.34
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,15.65,2.28
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5,0.73
2017-11-15,Chuquisaca,Oropeza,Sucre,307,-19.04,-65.26,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,6.18,0.9
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.49,0.071
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,85.2,12.42
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Noodles (short),126,Pound,actual,Retail,BOB,3.99,0.58
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,44.67,6.51
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,127.16,18.54
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Quinoa,578,46 KG,actual,Wholesale,BOB,460,67.06
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,7.86,1.15
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,7.3,1.06
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Rice (good quality),436,Cuartilla,actual,Retail,BOB,21,3.06
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,300,43.73
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,260,37.9
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.6,0.82
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,147.2,21.46
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,165.6,24.14
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.61,0.089
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,24.84,3.62
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,506,73.76
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,12.91,1.88
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,4.11,0.6
2017-11-15,Cochabamba,Cercado,Cochabamba City,309,-17.39,-66.16,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,6.05,0.88
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,130,18.95
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Noodles (short),126,Pound,actual,Retail,BOB,3.94,0.57
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,45.82,6.68
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,141.93,20.69
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Quinoa,578,46 KG,actual,Wholesale,BOB,600,87.46
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,8.83,1.29
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Rice (estaquilla),130,Pound,actual,Retail,BOB,3.48,0.51
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,291.39,42.48
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,260,37.9
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,6.02,0.88
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,143.61,20.93
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,174.39,25.42
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.74,0.11
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,26.29,3.83
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,530.01,77.26
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,13.3,1.94
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5.06,0.74
2017-11-15,La Paz,Murillo,La Paz City,308,-16.5,-68.15,miscellaneous food,Sugar,97,Pound,actual,Retail,BOB,2.6,0.38
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.4,0.058
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,100,14.58
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,8,1.17
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,122.93,17.92
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,Cuartilla,actual,Retail,BOB,10.5,1.53
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,3.65,0.53
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,9.33,1.36
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Rice (estaquilla),130,KG,actual,Retail,BOB,8.08,1.18
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Rice (good quality),436,KG,actual,Retail,BOB,8.08,1.18
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,339.2,49.45
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,270,39.36
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.25,0.77
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,151.8,22.13
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.7,0.1
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,28,4.08
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,519.28,75.7
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,12.61,1.84
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,4.25,0.62
2017-11-15,Oruro,Cercado,Oruro City,310,-17.98,-67.15,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,6,0.87
2017-11-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2017-11-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,13.06,1.9
2017-11-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,cereals and tubers,"Potatoes (Irish, imilla)",128,KG,actual,Retail,BOB,6.89,1
2017-11-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,BOB,6.15,0.9
2017-11-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.83,0.12
2017-11-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,21.11,3.08
2017-11-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,14.78,2.15
2017-11-15,Pando,Madre de Dios,Cobija,315,-11.78,-67.9,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,5.89,0.86
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.33,0.048
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Noodles (short),126,Cuartilla,actual,Retail,BOB,19.76,2.88
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,"Potatoes (Irish, imilla)",128,11.5 KG,actual,Retail,BOB,42.5,6.2
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Rice (Grano de Oro),582,KG,actual,Retail,BOB,8.61,1.26
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Rice (estaquilla),130,Cuartilla,actual,Retail,BOB,20.5,2.99
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,4.93,0.72
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.79,0.12
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,29.32,4.27
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,15.42,2.25
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5.5,0.8
2017-11-15,Potosí,Tomas Frias,Potosi,311,-19.58,-65.75,miscellaneous food,Sugar,97,Pound,actual,Retail,BOB,2.94,0.43
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.51,0.074
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,65,9.48
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,7.84,1.14
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,46 KG,actual,Wholesale,BOB,156.4,22.8
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Potatoes (Irish, imilla)",128,Pound,actual,Retail,BOB,7.07,1.03
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Rice (carolina 2da),129,KG,actual,Retail,BOB,6.17,0.9
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (carolina, 1st)",587,KG,actual,Retail,BOB,7.26,1.06
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (ordinary, first quality)",197,46 KG,actual,Wholesale,BOB,277.45,40.44
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,"Rice (ordinary, second quality)",198,46 KG,actual,Wholesale,BOB,219.25,31.96
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.27,0.77
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (imported),339,46 KG,actual,Wholesale,BOB,151.8,22.13
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,cereals and tubers,Wheat flour (local),179,46 KG,actual,Wholesale,BOB,165.6,24.14
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.69,0.1
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,24.75,3.61
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,46 KG,actual,Wholesale,BOB,467.73,68.18
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,11.33,1.65
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,5,0.73
2017-11-15,Santa Cruz,Andres Ibañez,Santa Cruz City,313,-17.81,-63.16,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,5.14,0.75
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Noodles (short),126,KG,actual,Retail,BOB,9.92,1.45
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,"Potatoes (Irish, imilla)",128,Cuartilla,actual,Retail,BOB,8.75,1.28
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,BOB,6.31,0.92
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Rice (white),133,KG,actual,Retail,BOB,6.69,0.98
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,BOB,5.13,0.75
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,BOB,0.67,0.098
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,"meat, fish and eggs","Meat (beef, chops with bones)",123,KG,actual,Retail,BOB,28.67,4.18
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,"meat, fish and eggs","Meat (chicken, whole)",125,KG,actual,Retail,BOB,14.13,2.06
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,milk and dairy,Milk (non-pasteurized),102,L,actual,Retail,BOB,4.96,0.72
2017-11-15,Tarija,Cercado,Tarija City,312,-21.52,-64.75,miscellaneous food,Sugar,97,KG,actual,Retail,BOB,5.96,0.87
2017-12-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Bread (wheat),375,Unit,actual,Retail,BOB,0.5,0.073
2017-12-15,Beni,Cercado,Trinidad,314,-14.84,-64.9,cereals and tubers,Maize (yellow),136,46 KG,actual,Wholesale,BOB,88,12.83
